,RaceID,Web,Party,PartyID,Name,CandID,Votes,Share_x,Source,Source Link,Office,Contributor Name,ContributorID,Turnout,Type,Term Start Year,Term Start Month,Term End Year,Term End Month,Poll Year,Poll Month,State,County,City,Share_y,Index
3863,512707, , Democratic,1, Marshand Crisler,208224,99,0.29, ftp://www.co.hinds.ms.us/elections/20090505-city-dem-primary-totals.txt, , Mayor, RBH,1989,19.44, Democratic Primary Election,2009,7,2013.0,7.0,2009,5, Mississippi , Hinds , Jackson ,0.93,1411.0
3864,512707, http://frankmelton.com/, Democratic,1, (I) Mayor Frank Melton,84471,46,0.14, ftp://www.co.hinds.ms.us/elections/20090505-city-dem-primary-totals.txt, , Mayor, RBH,1989,19.44, Democratic Primary Election,2009,7,2013.0,7.0,2009,5, Mississippi , Hinds , Jackson ,0.93,1411.0
3865,512707, http://www.ls.state.ms.us/senate/horhn.htm, Democratic,1, St. Sen. John Horhn,79598,,, ftp://www.co.hinds.ms.us/elections/20090505-city-dem-primary-totals.txt, , Mayor, RBH,1989,19.44, Democratic Primary Election,2009,7,2013.0,7.0,2009,5, Mississippi , Hinds , Jackson ,0.93,1411.0
3879,785309, , Democratic,1, Jonathan Lee,329594,119,0.35, , , Mayor, RBH,1989,19.65, Democratic Primary Election,2013,7,2017.0,7.0,2013,5, Mississippi , Hinds , Jackson ,0.94,2681.0
3880,785309, , Democratic,1, Chokwe Lumumba,180544,98,0.29, , , Mayor, RBH,1989,19.65, Democratic Primary Election,2013,7,2017.0,7.0,2013,5, Mississippi , Hinds , Jackson ,0.94,2681.0
3881,785309, http://www.city.jackson.ms.us/CityHall/mayor.htm, Democratic,1," (I) Mayor Harvey Johnson, Jr.",84470,62,0.18, , , Mayor, RBH,1989,19.65, Democratic Primary Election,2013,7,2017.0,7.0,2013,5, Mississippi , Hinds , Jackson ,0.94,2681.0
3882,785309, , Democratic,1, Regina Quinn,329595,40,0.12, , , Mayor, RBH,1989,19.65, Democratic Primary Election,2013,7,2017.0,7.0,2013,5, Mississippi , Hinds , Jackson ,0.94,2681.0
3883,785309, , Democratic,1, Frank Bluntson,329591,,, , , Mayor, RBH,1989,19.65, Democratic Primary Election,2013,7,2017.0,7.0,2013,5, Mississippi , Hinds , Jackson ,0.94,2681.0
3888,799019, , Democratic,1, Chokwe A. Lumumba,344546,41,0.12, , , Mayor, RBH,1989,19.11, Primary Election,2014,4,2017.0,7.0,2014,4, Mississippi , Hinds , Jackson ,0.48,2809.0
3889,799019, , Democratic,1, Tony Yarber,344545,35,0.11, , , Mayor, RBH,1989,19.11, Primary Election,2014,4,2017.0,7.0,2014,4, Mississippi , Hinds , Jackson ,0.48,2809.0
3890,799019, , Democratic,1," Melvin Priester, Jr.",344547,26,0.08, , , Mayor, RBH,1989,19.11, Primary Election,2014,4,2017.0,7.0,2014,4, Mississippi , Hinds , Jackson ,0.48,2809.0
3891,799019, , Democratic,1, Margaret Barrett-Simon,344548,24,0.07, , , Mayor, RBH,1989,19.11, Primary Election,2014,4,2017.0,7.0,2014,4, Mississippi , Hinds , Jackson ,0.48,2809.0
3892,799019, http://www.ls.state.ms.us/senate/horhn.htm, Democratic,1, St. Sen. John Horhn,79598,20,0.06, , , Mayor, RBH,1989,19.11, Primary Election,2014,4,2017.0,7.0,2014,4, Mississippi , Hinds , Jackson ,0.48,2809.0
3893,799019, http://www.city.jackson.ms.us/CityHall/mayor.htm, Democratic,1," Mayor Harvey Johnson, Jr.",84470,13,0.04, , , Mayor, RBH,1989,19.11, Primary Election,2014,4,2017.0,7.0,2014,4, Mississippi , Hinds , Jackson ,0.48,2809.0
3894,799019, , Democratic,1, Regina Quinn,329595,,, , , Mayor, RBH,1989,19.11, Primary Election,2014,4,2017.0,7.0,2014,4, Mississippi , Hinds , Jackson ,0.48,2809.0
3930,512777, , Republican,2, St. Rep. Mike Hogan,5063,0,0.0, , http://results.enr.clarityelections.com/FL/Duval/28068/43336/en/summary.html, Mayor, RBH,1989,18.23, Primary Election,2011,6,2015.0,6.0,2011,3, Florida , Duval , Jacksonville ,0.0,1416.0
3931,512777, , Democratic,1, Alvin Brown,143913,0,0.0, , http://results.enr.clarityelections.com/FL/Duval/28068/43336/en/summary.html, Mayor, RBH,1989,18.23, Primary Election,2011,6,2015.0,6.0,2011,3, Florida , Duval , Jacksonville ,0.0,1416.0
3932,512777, , Republican,2, Audrey Moran,265456,0,0.0, , http://results.enr.clarityelections.com/FL/Duval/28068/43336/en/summary.html, Mayor, RBH,1989,18.23, Primary Election,2011,6,2015.0,6.0,2011,3, Florida , Duval , Jacksonville ,0.0,1416.0
3933,512777, , Republican,2, Rick Mullaney,265459,,, , http://results.enr.clarityelections.com/FL/Duval/28068/43336/en/summary.html, Mayor, RBH,1989,18.23, Primary Election,2011,6,2015.0,6.0,2011,3, Florida , Duval , Jacksonville ,0.0,1416.0
3966,554323, , Nonpartisan,92, Mayor Gerald McCann,216543,"1,324",2.59," Trenton Evening Times, 5/10/1989", , Mayor, RBH,1989,,,1989,7,1992.0,2.0,1989,5, New Jersey , Hudson , Jersey City ,6.32,1681.0
3967,554323, , Nonpartisan,92, Glenn Cunningham,6634,"1,077",2.11," Trenton Evening Times, 5/10/1989", , Mayor, RBH,1989,,,1989,7,1992.0,2.0,1989,5, New Jersey , Hudson , Jersey City ,6.32,1681.0
3968,554323, , Nonpartisan,92, Mayor Thomas F. X. Smith,173090,826,1.62," Trenton Evening Times, 5/10/1989", , Mayor, RBH,1989,,,1989,7,1992.0,2.0,1989,5, New Jersey , Hudson , Jersey City ,6.32,1681.0
3969,554323, , Nonpartisan,92, (I) Mayor Anthony R. Cucci,219061,,," Trenton Evening Times, 5/10/1989", , Mayor, RBH,1989,,,1989,7,1992.0,2.0,1989,5, New Jersey , Hudson , Jersey City ,6.32,1681.0
3970,481462, http://www.bret2005.com/, Nonpartisan,92, Bret Schundler,532,0,0.0," Philadelphia Inquirer, 11/5/1992 (Schundler, Manzos) Trenton Evening Times, 11/4/1992 (Charles, Flood, Roman)", , Mayor, RBH,1989,,,1992,11,1993.0,7.0,1992,11, New Jersey , Hudson , Jersey City ,0.0,1306.0
3971,481462, http://www.loumanzo.com, Nonpartisan,92, Louis Manzo,6637,0,0.0," Philadelphia Inquirer, 11/5/1992 (Schundler, Manzos) Trenton Evening Times, 11/4/1992 (Charles, Flood, Roman)", , Mayor, RBH,1989,,,1992,11,1993.0,7.0,1992,11, New Jersey , Hudson , Jersey City ,0.0,1306.0
3972,481462, , Nonpartisan,92, Freeholder Marilyn Roman,196423,0,0.0," Philadelphia Inquirer, 11/5/1992 (Schundler, Manzos) Trenton Evening Times, 11/4/1992 (Charles, Flood, Roman)", , Mayor, RBH,1989,,,1992,11,1993.0,7.0,1992,11, New Jersey , Hudson , Jersey City ,0.0,1306.0
3973,481462, http://www.njleg.state.nj.us/Members/charles.asp, Nonpartisan,92, St. Rep. Joseph Charles Jr.,4863,0,0.0," Philadelphia Inquirer, 11/5/1992 (Schundler, Manzos) Trenton Evening Times, 11/4/1992 (Charles, Flood, Roman)", , Mayor, RBH,1989,,,1992,11,1993.0,7.0,1992,11, New Jersey , Hudson , Jersey City ,0.0,1306.0
3974,481462, , Nonpartisan,92, Willie Flood,24451,,," Philadelphia Inquirer, 11/5/1992 (Schundler, Manzos) Trenton Evening Times, 11/4/1992 (Charles, Flood, Roman)", , Mayor, RBH,1989,,,1992,11,1993.0,7.0,1992,11, New Jersey , Hudson , Jersey City ,0.0,1306.0
3990,138313, , Nonpartisan,92, Jerramiah Healy,62611,594,0.95, , http://www.hudsoncountyclerk.org/elections/04gen.htm, Mayor, Ex-New Jerseyan,854,26.09, Special Election,2004,11,2005.0,6.0,2004,11, New Jersey , Hudson , Jersey City ,2.86,395.0
3991,138313, http://www.loumanzo.com, Nonpartisan,92, St. Rep. Louis Manzo,6637,482,0.77, , http://www.hudsoncountyclerk.org/elections/04gen.htm, Mayor, Ex-New Jerseyan,854,26.09, Special Election,2004,11,2005.0,6.0,2004,11, New Jersey , Hudson , Jersey City ,2.86,395.0
3992,138313, , Nonpartisan,92, St. Sen. Harvey Smith,8363,449,0.72, , http://www.hudsoncountyclerk.org/elections/04gen.htm, Mayor, Ex-New Jerseyan,854,26.09, Special Election,2004,11,2005.0,6.0,2004,11, New Jersey , Hudson , Jersey City ,2.86,395.0
3993,138313, , Nonpartisan,92, Willie Flood,24451,219,0.35, , http://www.hudsoncountyclerk.org/elections/04gen.htm, Mayor, Ex-New Jerseyan,854,26.09, Special Election,2004,11,2005.0,6.0,2004,11, New Jersey , Hudson , Jersey City ,2.86,395.0
3994,138313, , Nonpartisan,92, Steve Lipski,62612,41,0.07, , http://www.hudsoncountyclerk.org/elections/04gen.htm, Mayor, Ex-New Jerseyan,854,26.09, Special Election,2004,11,2005.0,6.0,2004,11, New Jersey , Hudson , Jersey City ,2.86,395.0
3995,138313, , Nonpartisan,92," Hilario Nunez, Jr.",196623,,, , http://www.hudsoncountyclerk.org/elections/04gen.htm, Mayor, Ex-New Jerseyan,854,26.09, Special Election,2004,11,2005.0,6.0,2004,11, New Jersey , Hudson , Jersey City ,2.86,395.0
4013,725558, , Nonpartisan,92, Tom Giarrante,265676,381,2.49,  , http://www.co.kendall.il.us/county_clerk/election_results/election.html, Mayor, ev,2108,10.38, General Election,2011,5,2015.0,5.0,2011,4, Illinois , Will , Joliet ,4.56,2293.0
4014,725558, , Nonpartisan,92, City Councilmember Jan Quillman,265679,316,2.07,  , http://www.co.kendall.il.us/county_clerk/election_results/election.html, Mayor, ev,2108,10.38, General Election,2011,5,2015.0,5.0,2011,4, Illinois , Will , Joliet ,4.56,2293.0
4015,725558, , Nonpartisan,92, City Councilmember Warren C. Dorris,265684,,,  , http://www.co.kendall.il.us/county_clerk/election_results/election.html, Mayor, ev,2108,10.38, General Election,2011,5,2015.0,5.0,2011,4, Illinois , Will , Joliet ,4.56,2293.0
4102,373364, http://www.cleaverforcongress.com/index.htm, Nonpartisan,92, Emanuel Cleaver,30650,406,0.54," Kansas City Star, 2/27/1991", , Mayor, RBH,1989,,,1991,5,1995.0,5.0,1991,2, Missouri , Jackson , Kansas City ,0.77,1046.0
4103,373364, , Nonpartisan,92, Bob Lewellen,153337,171,0.23," Kansas City Star, 2/27/1991", , Mayor, RBH,1989,,,1991,5,1995.0,5.0,1991,2, Missouri , Jackson , Kansas City ,0.77,1046.0
4104,373364, , Nonpartisan,92, Brice Harris,153346,,," Kansas City Star, 2/27/1991", , Mayor, RBH,1989,,,1991,5,1995.0,5.0,1991,2, Missouri , Jackson , Kansas City ,0.77,1046.0
4120,595545, , Nonpartisan,92, Carol Marinovich,227198,"1,305",5.49," Kansas City Star, 3/1/1995", , Mayor, RBH,1989,,,1995,4,1997.0,10.0,1995,2, Kansas , Wyandotte , Kansas City ,16.81,1850.0
4121,595545, , Nonpartisan,92, (I) Mayor Joe Steineger,227200,983,4.13," Kansas City Star, 3/1/1995", , Mayor, RBH,1989,,,1995,4,1997.0,10.0,1995,2, Kansas , Wyandotte , Kansas City ,16.81,1850.0
4122,595545, , Nonpartisan,92, Elmer Sharp,227199,642,2.7," Kansas City Star, 3/1/1995", , Mayor, RBH,1989,,,1995,4,1997.0,10.0,1995,2, Kansas , Wyandotte , Kansas City ,16.81,1850.0
4123,595545, , Nonpartisan,92," St. Sen. John Strick, Jr.",227201,318,1.34," Kansas City Star, 3/1/1995", , Mayor, RBH,1989,,,1995,4,1997.0,10.0,1995,2, Kansas , Wyandotte , Kansas City ,16.81,1850.0
4124,595545, , Nonpartisan,92, Eve Kemple,227202,299,1.26," Kansas City Star, 3/1/1995", , Mayor, RBH,1989,,,1995,4,1997.0,10.0,1995,2, Kansas , Wyandotte , Kansas City ,16.81,1850.0
4125,595545, , Nonpartisan,92, John Feeback,227203,254,1.07," Kansas City Star, 3/1/1995", , Mayor, RBH,1989,,,1995,4,1997.0,10.0,1995,2, Kansas , Wyandotte , Kansas City ,16.81,1850.0
4126,595545, , Nonpartisan,92, St. Sen. Bernard D. Kanan,227204,195,0.82," Kansas City Star, 3/1/1995", , Mayor, RBH,1989,,,1995,4,1997.0,10.0,1995,2, Kansas , Wyandotte , Kansas City ,16.81,1850.0
4143,352368, http://brooks4kc.com/, Nonpartisan,92, City Councilmember Alvin Brooks,140920,856,1.48, , , Mayor, None Entered,1796,13.07, Primary Election,2007,3,2011.0,3.0,2007,2, Missouri , Jackson , Kansas City ,5.9,995.0
4144,352368, http://www.markfunkhouser.com/, Nonpartisan,92, Mark Funkhouser,140921,846,1.47, , , Mayor, None Entered,1796,13.07, Primary Election,2007,3,2011.0,3.0,2007,2, Missouri , Jackson , Kansas City ,5.9,995.0
4145,352368, http://www.albertforkc.com/, Nonpartisan,92, County Prosecutor Albert Riederer,141746,733,1.27, , , Mayor, None Entered,1796,13.07, Primary Election,2007,3,2011.0,3.0,2007,2, Missouri , Jackson , Kansas City ,5.9,995.0
4146,352368, http://beckynace.com/, Nonpartisan,92, City Councilmember Becky Nace,141747,622,1.08, , , Mayor, None Entered,1796,13.07, Primary Election,2007,3,2011.0,3.0,2007,2, Missouri , Jackson , Kansas City ,5.9,995.0
4147,352368, , Nonpartisan,92, City Councilmember Jim Glover,77980,347,0.6, , , Mayor, None Entered,1796,13.07, Primary Election,2007,3,2011.0,3.0,2007,2, Missouri , Jackson , Kansas City ,5.9,995.0
4148,352368, http://jeforkc.com/, Nonpartisan,92, Janice S. Ellis,77978,,, , , Mayor, None Entered,1796,13.07, Primary Election,2007,3,2011.0,3.0,2007,2, Missouri , Jackson , Kansas City ,5.9,995.0
4149,505883, , Nonpartisan,92," Sylvester ""Sly"" James, Jr.",204733,32,0.06, Kansas City (Jackson):  Clay:  Platte: , http://platte.lazarusgroup.com/current/results.htm, Mayor, RBH,1989,11.03, Primary Election,2011,3,2015.0,3.0,2011,2, Missouri , Jackson , Kansas City ,0.09,1349.0
4150,505883, , Nonpartisan,92, Mike Burke,204734,17,0.03, Kansas City (Jackson):  Clay:  Platte: , http://platte.lazarusgroup.com/current/results.htm, Mayor, RBH,1989,11.03, Primary Election,2011,3,2015.0,3.0,2011,2, Missouri , Jackson , Kansas City ,0.09,1349.0
4151,505883, http://www.markfunkhouser.com/, Nonpartisan,92, (I) Mayor Mark Funkhouser,140921,,, Kansas City (Jackson):  Clay:  Platte: , http://platte.lazarusgroup.com/current/results.htm, Mayor, RBH,1989,11.03, Primary Election,2011,3,2015.0,3.0,2011,2, Missouri , Jackson , Kansas City ,0.09,1349.0
4188,829643, , Nonpartisan,92, St. Sen. Victor H. Ashe,6713,84,0.3, , http://www.knoxvilletn.gov/residents/newcomer_information/election_information/archives/history/, Mayor, RBH,1989,,,1988,1,1992.0,1.0,1987,9, Tennessee , Knox , Knoxville ,0.61,3050.0
4189,829643, , Nonpartisan,92, Mayor Randy Tyree,6675,45,0.16, , http://www.knoxvilletn.gov/residents/newcomer_information/election_information/archives/history/, Mayor, RBH,1989,,,1988,1,1992.0,1.0,1987,9, Tennessee , Knox , Knoxville ,0.61,3050.0
4190,829643, , Nonpartisan,92, Jean Teague,384306,43,0.15, , http://www.knoxvilletn.gov/residents/newcomer_information/election_information/archives/history/, Mayor, RBH,1989,,,1988,1,1992.0,1.0,1987,9, Tennessee , Knox , Knoxville ,0.61,3050.0
4191,829643, , Nonpartisan,92," William P. ""Bill"" Pavlis",384307,,, , http://www.knoxvilletn.gov/residents/newcomer_information/election_information/archives/history/, Mayor, RBH,1989,,,1988,1,1992.0,1.0,1987,9, Tennessee , Knox , Knoxville ,0.61,3050.0
4288,513745, , Nonpartisan,92, Ruben A. Smith,13488,307,2.11, , https://donaanacounty.org/sites/default/files/election_results/1991-11-05_Las_Cruces_Municipal.pdf, Mayor, Thomas Walker,334,,,1991,12,1995.0,12.0,1991,11, New Mexico , Doa Ana , Las Cruces ,7.04,1432.0
4289,513745, , Nonpartisan,92, Mary L. Thompson,26963,307,2.11, , https://donaanacounty.org/sites/default/files/election_results/1991-11-05_Las_Cruces_Municipal.pdf, Mayor, Thomas Walker,334,,,1991,12,1995.0,12.0,1991,11, New Mexico , Doa Ana , Las Cruces ,7.04,1432.0
4290,513745, , Nonpartisan,92, David M. Steinborn,385417,184,1.27, , https://donaanacounty.org/sites/default/files/election_results/1991-11-05_Las_Cruces_Municipal.pdf, Mayor, Thomas Walker,334,,,1991,12,1995.0,12.0,1991,11, New Mexico , Doa Ana , Las Cruces ,7.04,1432.0
4291,513745, , Nonpartisan,92," Woodie R. Jenkins, Jr.",208658,149,1.03, , https://donaanacounty.org/sites/default/files/election_results/1991-11-05_Las_Cruces_Municipal.pdf, Mayor, Thomas Walker,334,,,1991,12,1995.0,12.0,1991,11, New Mexico , Doa Ana , Las Cruces ,7.04,1432.0
4292,513745, , Nonpartisan,92, Manny De La O,385416,75,0.52, , https://donaanacounty.org/sites/default/files/election_results/1991-11-05_Las_Cruces_Municipal.pdf, Mayor, Thomas Walker,334,,,1991,12,1995.0,12.0,1991,11, New Mexico , Doa Ana , Las Cruces ,7.04,1432.0
4293,513745, , Nonpartisan,92, Charlotte Shan Nichols,385418,,, , https://donaanacounty.org/sites/default/files/election_results/1991-11-05_Las_Cruces_Municipal.pdf, Mayor, Thomas Walker,334,,,1991,12,1995.0,12.0,1991,11, New Mexico , Doa Ana , Las Cruces ,7.04,1432.0
4347,548689,  http://www.harryreid.com/, Nonpartisan,92, Lt. Gov. Harry Reid,289,129,0.55, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,18.59, Primary Election,1975,7,1979.0,7.0,1975,5, Nevada , Clark , Las Vegas ,0.96,1592.0
4348,548689, , Nonpartisan,92, William H. Briare,217047,95,0.41, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,18.59, Primary Election,1975,7,1979.0,7.0,1975,5, Nevada , Clark , Las Vegas ,0.96,1592.0
4349,548689, , Nonpartisan,92," Ronald P. ""Ron"" Lurie",217048,,, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,18.59, Primary Election,1975,7,1979.0,7.0,1975,5, Nevada , Clark , Las Vegas ,0.96,1592.0
4356,548696, , Nonpartisan,92, (I) Mayor William H. Briare,217047,34,0.17, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,12.03, General Election,1983,7,1987.0,7.0,1983,5, Nevada , Clark , Las Vegas ,0.17,1599.0
4357,548696, , Nonpartisan,92, Bob Stupak,123405,,, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,12.03, General Election,1983,7,1987.0,7.0,1983,5, Nevada , Clark , Las Vegas ,0.17,1599.0
4360,548694, , Nonpartisan,92, Bob Stupak,123405,73,0.27, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,16.5, Primary Election,1987,7,1991.0,7.0,1987,5, Nevada , Clark , Las Vegas ,0.66,1597.0
4361,548694, , Nonpartisan,92," Ronald P. ""Ron"" Lurie",217048,46,0.17, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,16.5, Primary Election,1987,7,1991.0,7.0,1987,5, Nevada , Clark , Las Vegas ,0.66,1597.0
4362,548694, , Nonpartisan,92, Thalia M. Dondero,217069,31,0.11, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,16.5, Primary Election,1987,7,1991.0,7.0,1987,5, Nevada , Clark , Las Vegas ,0.66,1597.0
4363,548694, , Nonpartisan,92, Tom Wiesner,217070,30,0.11, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,16.5, Primary Election,1987,7,1991.0,7.0,1987,5, Nevada , Clark , Las Vegas ,0.66,1597.0
4364,548694, , Nonpartisan,92, P. Moss,217071,,, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,16.5, Primary Election,1987,7,1991.0,7.0,1987,5, Nevada , Clark , Las Vegas ,0.66,1597.0
4365,548691, http://www1.judges.org/nccm/nccm_boards/governing_board/jones.htm, Nonpartisan,92, Jan Laverty Jones,495,174,0.42, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,16.18, General Election,1991,7,1995.0,7.0,1991,5, Nevada , Clark , Las Vegas ,1.78,1594.0
4366,548691, , Nonpartisan,92, Steve Miller,39673,132,0.32, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,16.18, General Election,1991,7,1995.0,7.0,1991,5, Nevada , Clark , Las Vegas ,1.78,1594.0
4367,548691, , Nonpartisan,92, Monterey Brookman,217057,127,0.3, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,16.18, General Election,1991,7,1995.0,7.0,1991,5, Nevada , Clark , Las Vegas ,1.78,1594.0
4368,548691, , Nonpartisan,92, John M. Bonaventura,217058,121,0.29, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,16.18, General Election,1991,7,1995.0,7.0,1991,5, Nevada , Clark , Las Vegas ,1.78,1594.0
4369,548691, , Nonpartisan,92, Leonard V. Millman,217059,105,0.25, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,16.18, General Election,1991,7,1995.0,7.0,1991,5, Nevada , Clark , Las Vegas ,1.78,1594.0
4370,548691, , Nonpartisan,92, Alfred Gomez,217060,85,0.2, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,16.18, General Election,1991,7,1995.0,7.0,1991,5, Nevada , Clark , Las Vegas ,1.78,1594.0
4371,548691, , Nonpartisan,92, John 3:16 Cook,217061,,, , http://www.lasvegasnevada.gov/elections_history.htm, Mayor, RBH,1989,16.18, General Election,1991,7,1995.0,7.0,1991,5, Nevada , Clark , Las Vegas ,1.78,1594.0
4379,335024, , Nonpartisan,92, Oscar B. Goodman,18612,188,0.38, , http://www.accessclarkcounty.com/ELECTION/primary_1999/total.htm, Mayor, Patrick,1317,19.0, Nonpartisan Primary Election,1999,6,2003.0,6.0,1999,5, Nevada , Clark , Las Vegas ,0.59,965.0
