,RaceID,Web,Party,PartyID,Name,CandID,Votes,Share,Source,Source Link,Office,Contributor Name,ContributorID,Turnout,Type,Term Start_date,Term Start Year,Term Start Month,Term End_date,Term End Year,Term End Month,Polls Close_date,Poll Year,Poll Month,State,County_x,City,Term Length,County_y,web,state,city,CityID
1235,114072, , Democratic,1, (I) Mayor Joseph P. Ganim,54831,"14,795",81.3, , http://www.sots.state.ct.us/electionsdivision/ElectResults/Gen1199.html, Mayor, Thomas Walker,334,,,1999-12-01,1999.0,12.0,2003-04-04,2003.0,4.0,1999-11-02,1999.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1236,114072, , Republican,2, Joan K. Magnuson,54832,"2,980",16.38, , http://www.sots.state.ct.us/electionsdivision/ElectResults/Gen1199.html, Mayor, Thomas Walker,334,,,1999-12-01,1999.0,12.0,2003-04-04,2003.0,4.0,1999-11-02,1999.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1237,114072, , Reform,6, Robert K. Pavlick,54833,423,2.32, , http://www.sots.state.ct.us/electionsdivision/ElectResults/Gen1199.html, Mayor, Thomas Walker,334,,,1999-12-01,1999.0,12.0,2003-04-04,2003.0,4.0,1999-11-02,1999.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1238,114072, , Unknown,84, (W) John F. Demko Demco,54834,1,0.01, , http://www.sots.state.ct.us/electionsdivision/ElectResults/Gen1199.html, Mayor, Thomas Walker,334,,,1999-12-01,1999.0,12.0,2003-04-04,2003.0,4.0,1999-11-02,1999.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1239,113626, , Democratic,1, (I) Mayor John Michael Fabrizi,54734,"11,816",58.87, USA Today, , Mayor, Thomas Walker,334,39.34, General Election,2003-12-01,2003.0,12.0,2007-12-01,2007.0,12.0,2003-11-04,2003.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1240,113626, , Republican,2," Enrique ""Rick"" Torres",54735,"8,255",41.13, USA Today, , Mayor, Thomas Walker,334,39.34, General Election,2003-12-01,2003.0,12.0,2007-12-01,2007.0,12.0,2003-11-04,2003.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1241,113627, , Democratic,1, John Michael Fabrizi,54734,1,100.0, , , Mayor, Thomas Walker,334,,,2003-04-04,2003.0,4.0,2003-11-30,2003.0,11.0,2003-04-04,2003.0,4.0, Connecticut , Fairfield , Bridgeport ,0.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1242,113628, , Democratic,1, (I) Mayor John Michael Fabrizi,54734,"4,240",34.5, CT State Board of Elections/SOS, , Mayor, Thomas Walker,334,40.72, Democratic Primary Election,2003-12-01,2003.0,12.0,2007-12-01,2007.0,12.0,2003-09-09,2003.0,9.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1243,113628, , Democratic,1, St. Rep. Christopher L. Caruso,38133,"3,937",32.04, CT State Board of Elections/SOS, , Mayor, Thomas Walker,334,40.72, Democratic Primary Election,2003-12-01,2003.0,12.0,2007-12-01,2007.0,12.0,2003-09-09,2003.0,9.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1244,113628, , Democratic,1," Maximino Medina, Jr,",54736,"2,410",19.61, CT State Board of Elections/SOS, , Mayor, Thomas Walker,334,40.72, Democratic Primary Election,2003-12-01,2003.0,12.0,2007-12-01,2007.0,12.0,2003-09-09,2003.0,9.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1245,113628, , Democratic,1," St. Rep. Robert T. Keeley, Jr.",38140,"1,030",8.38, CT State Board of Elections/SOS, , Mayor, Thomas Walker,334,40.72, Democratic Primary Election,2003-12-01,2003.0,12.0,2007-12-01,2007.0,12.0,2003-09-09,2003.0,9.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1246,113628, , Democratic,1," John D. Guman, III",54737,433,3.52, CT State Board of Elections/SOS, , Mayor, Thomas Walker,334,40.72, Democratic Primary Election,2003-12-01,2003.0,12.0,2007-12-01,2007.0,12.0,2003-09-09,2003.0,9.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1247,113628, , Democratic,1," Charles Coviello, Jr.",54738,239,1.95, CT State Board of Elections/SOS, , Mayor, Thomas Walker,334,40.72, Democratic Primary Election,2003-12-01,2003.0,12.0,2007-12-01,2007.0,12.0,2003-09-09,2003.0,9.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1248,113629, , Republican,2," Enrique ""Rick"" Torres",54735,"1,195",76.21, CT State Board of Elections/SOS, , Mayor, Thomas Walker,334,30.67, Republican Primary Election,2003-12-01,2003.0,12.0,2007-12-01,2007.0,12.0,2003-09-09,2003.0,9.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1249,113629, , Republican,2, Adrienne Farrar Houel,54739,373,23.79, CT State Board of Elections/SOS, , Mayor, Thomas Walker,334,30.67, Republican Primary Election,2003-12-01,2003.0,12.0,2007-12-01,2007.0,12.0,2003-09-09,2003.0,9.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1250,417616, , Democratic,1, St. Sen. Bill Finch,7123,"9,604",76.38, , http://www.sots.ct.gov/sots/lib/sots/electionservices/electionresults/2007_nov_election/topoffice2007.pdf, Mayor, RBH,1989,24.65, General Election,2007-12-01,2007.0,12.0,2011-12-01,2011.0,12.0,2007-11-06,2007.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1251,417616, , Republican,2, Michael M. Garrett,174856,"1,580",12.57, , http://www.sots.ct.gov/sots/lib/sots/electionservices/electionresults/2007_nov_election/topoffice2007.pdf, Mayor, RBH,1989,24.65, General Election,2007-12-01,2007.0,12.0,2011-12-01,2011.0,12.0,2007-11-06,2007.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1252,417616, , Other,80, Keith Rodgerson,174857,502,3.99, , http://www.sots.ct.gov/sots/lib/sots/electionservices/electionresults/2007_nov_election/topoffice2007.pdf, Mayor, RBH,1989,24.65, General Election,2007-12-01,2007.0,12.0,2011-12-01,2011.0,12.0,2007-11-06,2007.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1253,417616, , Independent,5," James F. Morton, III",174859,438,3.48, , http://www.sots.ct.gov/sots/lib/sots/electionservices/electionresults/2007_nov_election/topoffice2007.pdf, Mayor, RBH,1989,24.65, General Election,2007-12-01,2007.0,12.0,2011-12-01,2011.0,12.0,2007-11-06,2007.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1254,417616, , Independent,5, Milton L. Johnson,174858,378,3.01, , http://www.sots.ct.gov/sots/lib/sots/electionservices/electionresults/2007_nov_election/topoffice2007.pdf, Mayor, RBH,1989,24.65, General Election,2007-12-01,2007.0,12.0,2011-12-01,2011.0,12.0,2007-11-06,2007.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1255,417616, , Other,80, Ralph J. Cennamo,124078,42,0.33, , http://www.sots.ct.gov/sots/lib/sots/electionservices/electionresults/2007_nov_election/topoffice2007.pdf, Mayor, RBH,1989,24.65, General Election,2007-12-01,2007.0,12.0,2011-12-01,2011.0,12.0,2007-11-06,2007.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1256,417616, , Independent,5, (W) Sylvester J. Pettway,174860,30,0.24, , http://www.sots.ct.gov/sots/lib/sots/electionservices/electionresults/2007_nov_election/topoffice2007.pdf, Mayor, RBH,1989,24.65, General Election,2007-12-01,2007.0,12.0,2011-12-01,2011.0,12.0,2007-11-06,2007.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1257,512344, , Democratic,1, St. Sen. Bill Finch,7123,"4,537",51.53," Connecticut Post, 9/12/2007", , Mayor, RBH,1989,29.17, Democratic Primary Election,2007-12-01,2007.0,12.0,2011-12-01,2011.0,12.0,2007-09-11,2007.0,9.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1258,512344, , Democratic,1, St. Rep. Christopher L. Caruso,38133,"4,267",48.47," Connecticut Post, 9/12/2007", , Mayor, RBH,1989,29.17, Democratic Primary Election,2007-12-01,2007.0,12.0,2011-12-01,2011.0,12.0,2007-09-11,2007.0,9.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1259,746078, , Democratic,1, (I) Mayor Bill Finch,7123,"1,310",57.31, , http://www.acorn-online.com/joomla15/thebridgeportnews/news/localnews/103972-finch-wins-democratic-mayoral-primary.html, Mayor, RBH,1989,7.57, Democratic Primary Election,2012-01-01,2012.0,1.0,2016-01-01,2016.0,1.0,2011-09-27,2011.0,9.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1260,746078, , Democratic,1, Mary Jane Foster,285058,976,42.7, , http://www.acorn-online.com/joomla15/thebridgeportnews/news/localnews/103972-finch-wins-democratic-mayoral-primary.html, Mayor, RBH,1989,7.57, Democratic Primary Election,2012-01-01,2012.0,1.0,2016-01-01,2016.0,1.0,2011-09-27,2011.0,9.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1261,746885, , Democratic,1, (I) Mayor Bill Finch,7123,"8,435",69.04, , http://www.sots.ct.gov/sots/lib/sots/electionservices/electionresults/2011/november_8_2011_top_office_results.pdf, Mayor, RBH,1989,23.95, General Election,2012-01-01,2012.0,1.0,2016-01-01,2016.0,1.0,2011-11-08,2011.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1262,746885, , Republican,2," Enrique ""Rick"" Torres",54735,"3,344",27.37, , http://www.sots.ct.gov/sots/lib/sots/electionservices/electionresults/2011/november_8_2011_top_office_results.pdf, Mayor, RBH,1989,23.95, General Election,2012-01-01,2012.0,1.0,2016-01-01,2016.0,1.0,2011-11-08,2011.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1263,746885, , Independent,5, Jeff Kohut,286577,439,3.59, , http://www.sots.ct.gov/sots/lib/sots/electionservices/electionresults/2011/november_8_2011_top_office_results.pdf, Mayor, RBH,1989,23.95, General Election,2012-01-01,2012.0,1.0,2016-01-01,2016.0,1.0,2011-11-08,2011.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1264,806919, , Democratic,1, Mayor Joseph P. Ganim,54831,"6,264",47.1, , http://www.ctpost.com/news/article/Bridgeport-primary-election-returns-6506862.php, Mayor, RBH,1989,44.07, Democratic Primary Election,2016-01-01,2016.0,1.0,2020-01-01,2020.0,1.0,2015-09-16,2015.0,9.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1265,806919, , Democratic,1, (I) Mayor Bill Finch,7123,"5,859",44.05, , http://www.ctpost.com/news/article/Bridgeport-primary-election-returns-6506862.php, Mayor, RBH,1989,44.07, Democratic Primary Election,2016-01-01,2016.0,1.0,2020-01-01,2020.0,1.0,2015-09-16,2015.0,9.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1266,806919, , Democratic,1, Mary Jane Foster,285058,"1,177",8.85, , http://www.ctpost.com/news/article/Bridgeport-primary-election-returns-6506862.php, Mayor, RBH,1989,44.07, Democratic Primary Election,2016-01-01,2016.0,1.0,2020-01-01,2020.0,1.0,2015-09-16,2015.0,9.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1267,806920, , Democratic,1, Mayor Joseph P. Ganim,54831,"11,198",54.0, , , Mayor, RBH,1989,40.65, General Election,2016-01-01,2016.0,1.0,2020-01-01,2020.0,1.0,2015-11-03,2015.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1268,806920, , Independent,5, Mary Jane Foster,285058,"6,029",29.08, , , Mayor, RBH,1989,40.65, General Election,2016-01-01,2016.0,1.0,2020-01-01,2020.0,1.0,2015-11-03,2015.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1269,806920, , Republican,2," Enrique ""Rick"" Torres",54735,"2,838",13.69, , , Mayor, RBH,1989,40.65, General Election,2016-01-01,2016.0,1.0,2020-01-01,2020.0,1.0,2015-11-03,2015.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1270,806920, , Independent,5," David Daniels, III",361917,504,2.43, , , Mayor, RBH,1989,40.65, General Election,2016-01-01,2016.0,1.0,2020-01-01,2020.0,1.0,2015-11-03,2015.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1271,806920, , Independent,5," Charles Coviello, Jr.",54738,72,0.35, , , Mayor, RBH,1989,40.65, General Election,2016-01-01,2016.0,1.0,2020-01-01,2020.0,1.0,2015-11-03,2015.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1272,806920, , Independent,5, Christopher J. Taylor,361916,61,0.29, , , Mayor, RBH,1989,40.65, General Election,2016-01-01,2016.0,1.0,2020-01-01,2020.0,1.0,2015-11-03,2015.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1273,806920, , Independent,5, Tony Barr,361915,24,0.12, , , Mayor, RBH,1989,40.65, General Election,2016-01-01,2016.0,1.0,2020-01-01,2020.0,1.0,2015-11-03,2015.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1274,806920, , Independent,5, (W) Stephen Miller,363724,10,0.05, , , Mayor, RBH,1989,40.65, General Election,2016-01-01,2016.0,1.0,2020-01-01,2020.0,1.0,2015-11-03,2015.0,11.0, Connecticut , Fairfield , Bridgeport ,4.0, Fairfield ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=806920,Connecticut,Bridgeport,178.0
1275,828783, , Nonpartisan,92, J. Max Davis II,354692,"4,179",65.57, , http://www.dekalbcountyga.gov/sites/default/files/user306/2012%20GE%20RO%20Summary%20120412.pdf, Mayor, IndyGeorgia,6738,12.48, Nonpartisan Special Election,2013-01-01,2013.0,1.0,2015-06-02,2015.0,6.0,2012-12-04,2012.0,12.0, Georgia , DeKalb , Brookhaven ,2.0,,,,,
1276,828783, , Nonpartisan,92, Sandy Murray,248620,"2,194",34.43, , http://www.dekalbcountyga.gov/sites/default/files/user306/2012%20GE%20RO%20Summary%20120412.pdf, Mayor, IndyGeorgia,6738,12.48, Nonpartisan Special Election,2013-01-01,2013.0,1.0,2015-06-02,2015.0,6.0,2012-12-04,2012.0,12.0, Georgia , DeKalb , Brookhaven ,2.0,,,,,
1277,828793, , Nonpartisan,92, J. Max Davis II,354692,"7,727",48.08, , http://www.dekalbcountyga.gov/sites/default/files/Result_11062012.pdf, Mayor, IndyGeorgia,6738,31.46, General Election - Requires Run-Off,2013-01-01,2013.0,1.0,2015-06-02,2015.0,6.0,2012-11-06,2012.0,11.0, Georgia , DeKalb , Brookhaven ,2.0,,,,,
1278,828793, , Nonpartisan,92, Sandy Murray,248620,"5,711",35.54, , http://www.dekalbcountyga.gov/sites/default/files/Result_11062012.pdf, Mayor, IndyGeorgia,6738,31.46, General Election - Requires Run-Off,2013-01-01,2013.0,1.0,2015-06-02,2015.0,6.0,2012-11-06,2012.0,11.0, Georgia , DeKalb , Brookhaven ,2.0,,,,,
1279,828793, , Nonpartisan,92, Larry Danese,383201,"1,639",10.2, , http://www.dekalbcountyga.gov/sites/default/files/Result_11062012.pdf, Mayor, IndyGeorgia,6738,31.46, General Election - Requires Run-Off,2013-01-01,2013.0,1.0,2015-06-02,2015.0,6.0,2012-11-06,2012.0,11.0, Georgia , DeKalb , Brookhaven ,2.0,,,,,
1280,828793, , Nonpartisan,92, Thom Shepard,383271,811,5.05, , http://www.dekalbcountyga.gov/sites/default/files/Result_11062012.pdf, Mayor, IndyGeorgia,6738,31.46, General Election - Requires Run-Off,2013-01-01,2013.0,1.0,2015-06-02,2015.0,6.0,2012-11-06,2012.0,11.0, Georgia , DeKalb , Brookhaven ,2.0,,,,,
1281,828784, , Nonpartisan,92, City Councilmember Rebecca Chase Williams,383159,3,75.0, , http://www.reporternewspapers.net/2015/06/10/new-mayor-city-councilor-chosen-for-brookhaven/, Mayor, IndyGeorgia,6738,,,2015-06-09,2015.0,6.0,2016-01-04,2016.0,1.0,2015-06-09,2015.0,6.0, Georgia , DeKalb , Brookhaven ,1.0,,,,,
1282,828784, , No Party Affiliation,1878, Reject,3567,1,25.0, , http://www.reporternewspapers.net/2015/06/10/new-mayor-city-councilor-chosen-for-brookhaven/, Mayor, IndyGeorgia,6738,,,2015-06-09,2015.0,6.0,2016-01-04,2016.0,1.0,2015-06-09,2015.0,6.0, Georgia , DeKalb , Brookhaven ,1.0,,,,,
1283,278809, , Democratic,1, Steven Pankow,110031,"93,206",49.58, , http://www.buffalonian.com/history/industry/mayors/Pankow.htm, Mayor, RMF,1593,,,1954-01-01,1954.0,1.0,1958-01-01,1958.0,1.0,1953-11-03,1953.0,11.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1284,278809, , Republican,2, Harold R. Becker,110032,"90,490",48.13, , http://www.buffalonian.com/history/industry/mayors/Pankow.htm, Mayor, RMF,1593,,,1954-01-01,1954.0,1.0,1958-01-01,1958.0,1.0,1953-11-03,1953.0,11.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1285,278809, , Liberal,33, Richard Lipsitz,110033,"4,304",2.29, , http://www.buffalonian.com/history/industry/mayors/Pankow.htm, Mayor, RMF,1593,,,1954-01-01,1954.0,1.0,1958-01-01,1958.0,1.0,1953-11-03,1953.0,11.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1286,278810, , Democratic,1, Steven Pankow,110031,"18,488",38.56, , http://www.buffalonian.com/history/industry/mayors/Pankow.htm, Mayor, RMF,1593,,,1954-01-01,1954.0,1.0,1958-01-01,1958.0,1.0,1953-09-15,1953.0,9.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1287,278810, , Democratic,1, Elmer Lux,76372,"16,104",33.59, , http://www.buffalonian.com/history/industry/mayors/Pankow.htm, Mayor, RMF,1593,,,1954-01-01,1954.0,1.0,1958-01-01,1958.0,1.0,1953-09-15,1953.0,9.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1288,278810, , Democratic,1, Peter J. Crotty,47469,"13,358",27.86, , http://www.buffalonian.com/history/industry/mayors/Pankow.htm, Mayor, RMF,1593,,,1954-01-01,1954.0,1.0,1958-01-01,1958.0,1.0,1953-09-15,1953.0,9.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1289,197134, , Democratic,1, Frank A. Sedita,46370,"72,306",37.63, , http://www.buffalonian.com/history/industry/mayors/AppendixD.htm, Mayor, nystate63,1087,,,1958-01-01,1958.0,1.0,1962-01-01,1962.0,1.0,1957-11-05,1957.0,11.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1290,197134, , Republican,2, Chester Kowal,76369,"72,246",37.6, , http://www.buffalonian.com/history/industry/mayors/AppendixD.htm, Mayor, nystate63,1087,,,1958-01-01,1958.0,1.0,1962-01-01,1962.0,1.0,1957-11-05,1957.0,11.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1291,197134, , Independent,5, Elmer Lux,76372,"45,759",23.82, , http://www.buffalonian.com/history/industry/mayors/AppendixD.htm, Mayor, nystate63,1087,,,1958-01-01,1958.0,1.0,1962-01-01,1962.0,1.0,1957-11-05,1957.0,11.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1292,197134, , Liberal,33, James A. Peck,32429,"1,835",0.96, , http://www.buffalonian.com/history/industry/mayors/AppendixD.htm, Mayor, nystate63,1087,,,1958-01-01,1958.0,1.0,1962-01-01,1962.0,1.0,1957-11-05,1957.0,11.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1293,197027, , Republican,2, Chester Kowal,76369,"74,995",38.05, , http://www.buffalonian.com/history/industry/mayors/AppendixD.htm, Mayor, nystate63,1087,,,1962-01-01,1962.0,1.0,1966-01-01,1966.0,1.0,1961-11-07,1961.0,11.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1294,197027, , Citizens,195, (I) Mayor Frank A. Sedita,46370,"62,196",31.56, , http://www.buffalonian.com/history/industry/mayors/AppendixD.htm, Mayor, nystate63,1087,,,1962-01-01,1962.0,1.0,1966-01-01,1966.0,1.0,1961-11-07,1961.0,11.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1295,197027, , Democratic,1, Victor Manz,76368,"51,889",26.33, , http://www.buffalonian.com/history/industry/mayors/AppendixD.htm, Mayor, nystate63,1087,,,1962-01-01,1962.0,1.0,1966-01-01,1966.0,1.0,1961-11-07,1961.0,11.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1296,197027, ," u""People's"", link': PartyDetail.html?PartyID=219'}",219, Peter Carr,76370,"8,016",4.07, , http://www.buffalonian.com/history/industry/mayors/AppendixD.htm, Mayor, nystate63,1087,,,1962-01-01,1962.0,1.0,1966-01-01,1966.0,1.0,1961-11-07,1961.0,11.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1297,198986, , Democratic,1, Mayor Frank A. Sedita,46370,"92,950",53.08, , http://www.buffalonian.com/history/industry/mayors/AppendixD.htm, Mayor, nystate63,1087,,,1966-01-01,1966.0,1.0,1970-01-01,1970.0,1.0,1965-11-02,1965.0,11.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1298,198986, , Republican,2, Roland Benzow,76661,"81,191",46.36, , http://www.buffalonian.com/history/industry/mayors/AppendixD.htm, Mayor, nystate63,1087,,,1966-01-01,1966.0,1.0,1970-01-01,1970.0,1.0,1965-11-02,1965.0,11.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1299,198986, , Conservative,30, Bernard Kurtz,76662,974,0.56, , http://www.buffalonian.com/history/industry/mayors/AppendixD.htm, Mayor, nystate63,1087,,,1966-01-01,1966.0,1.0,1970-01-01,1970.0,1.0,1965-11-02,1965.0,11.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1300,278887, , Democratic,1, Mayor Frank A. Sedita,46370,"33,731",45.22, , http://www.buffalonian.com/history/industry/mayors/Sedita.htm, Mayor, RMF,1593,,,1966-01-01,1966.0,1.0,1970-01-01,1970.0,1.0,1965-09-14,1965.0,9.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
1301,278887, , Democratic,1, F. James Kane,110115,"22,014",29.51, , http://www.buffalonian.com/history/industry/mayors/Sedita.htm, Mayor, RMF,1593,,,1966-01-01,1966.0,1.0,1970-01-01,1970.0,1.0,1965-09-14,1965.0,9.0, New York , Erie , Buffalo ,4.0, Erie ,http://www.ourcampaigns.com/RaceDetail.html?RaceID=790352,New York,Buffalo,77.0
