,CandID
2515,119788
2516,935
2517,6561
2518,245533
2519,13352
2520,245532
2521,9982
2522,338431
2523,51664
2524,369816
2525,369817
2526,369818
2527,369819
2528,218280
2529,156625
2530,156626
2531,13471
2532,13261
2533,9911
2534,390483
2535,390484
2536,390485
2537,234706
2538,233749
2539,13474
2540,390822
2541,10240
2542,390821
2543,174750
2544,156624
2545,16776
2546,19453
2547,233975
2548,66066
2549,233976
2550,10022
2551,233977
2552,233978
2553,233979
2554,231536
2555,13678
2556,233980
2557,4523
2558,13359
2559,206685
2560,233973
2561,4367
2562,37113
2563,37114
2564,121729
2565,120107
2566,206974
2567,80741
2568,206975
2569,206976
2570,51164
2571,60509
2572,121704
2573,118342
2574,121728
2575,120106
2576,10197
2577,10006
2578,9981
2579,9930
2580,80650
2581,10137
2582,234057
2583,10097
2584,234328
2585,245535
2586,249447
2587,9915
2588,338428
2589,338429
2590,338430
2591,338427
2592,249468
2593,4510
2594,7387
2595,71342
2596,71070
2597,71071
2598,71343
2599,71437
2600,229018
2601,307065
2602,307066
2603,239422
2604,307067
2605,307063
2606,307064
2607,71438
2608,19552
2609,162073
2610,162074
2611,162075
2612,229017
2613,160961
2614,299497
2615,274739
2616,71439
2617,162993
2618,19421
2619,71440
2620,92734
2621,943
2622,160962
2623,160963
2624,160964
2625,13476
2626,296340
2627,29697
2628,92733
2629,29693
2630,11824
2631,26434
2632,13475
2633,92731
2634,92732
2635,25233
2636,26526
2637,26542
2638,26541
2639,21381
2640,473
2641,474
2642,25228
2643,81701
2644,81702
2645,50065
2646,570
2647,31173
2648,571
2649,50066
2650,25820
2651,26433
2652,26435
2653,3799
2654,66499
2655,25327
2656,110003
2657,112058
2658,40102
2659,112057
2660,229330
2661,50069
2662,50101
2663,229334
2664,229333
2665,237969
2666,288611
2667,338886
2668,338887
2669,338888
2670,238073
2671,114317
2672,26486
2673,368854
2674,240899
2675,240911
2676,239420
2677,239418
2678,112060
2679,191263
2680,191264
2681,25309
2682,191258
2683,150008
2684,191232
2685,26632
2686,27576
2687,27577
2688,25224
2689,25227
2690,25230
2691,3797
2692,3798
2693,25234
2694,25235
2695,25232
2696,26436
2697,131368
2698,11823
2699,112065
2700,110757
2701,25138
2702,238071
2703,238110
2704,201499
2705,25205
2706,338889
2707,368855
2708,73985
2709,100579
2710,147980
2711,147981
2712,147982
2713,147983
2714,147984
2715,147985
2716,147986
2717,243999
2718,157332
2719,226911
2720,8677
2721,100580
2722,59855
2723,36037
2724,153996
2725,157680
2726,157681
2727,18710
2728,209868
2729,19903
2730,100581
2731,159753
2732,139125
2733,54656
2734,8676
2735,162172
2736,162173
2737,162174
2738,158870
2739,162175
2740,4070
2741,59860
2742,73929
2743,100582
2744,159760
2745,73577
2746,72836
2747,162166
2748,162167
2749,100188
2750,162168
2751,156845
2752,162169
2753,162171
2754,194922
2755,39836
2756,148072
2757,74722
2758,9070
2759,148073
2760,148074
2761,99455
2762,159762
2763,159761
2764,59863
2765,159763
2766,73623
2767,159764
2768,35531
2769,162115
2770,162165
2771,153964
2772,100583
2773,159844
2774,159843
2775,72988
2776,159845
2777,162163
2778,162164
2779,157239
2780,74768
2781,74759
2782,100584
2783,100585
2784,59861
2785,73868
2786,99558
2787,100187
2788,159847
2789,159848
2790,159849
2791,147724
2792,192811
2793,153985
2794,192812
2795,192808
2796,192809
2797,100043
2798,157912
2799,192865
2800,192862
2801,192866
2802,192863
2803,192864
2804,8674
2805,34398
2806,159756
2807,100205
2808,159755
2809,162109
2810,162110
2811,162113
2812,162114
2813,162111
2814,162112
2815,100186
2816,35301
2817,58329
2818,73597
2819,100048
2820,145363
2821,227660
2822,162108
2823,73544
2824,58328
2825,157262
2826,100302
2827,4044
2828,4493
2829,58325
2830,58327
2831,114444
2832,114445
2833,114446
2834,114447
2835,140945
2836,58326
2837,73583
2838,114448
2839,114450
2840,100037
2841,19126
2842,114453
2843,58324
2844,114454
2845,114455
2846,114456
2847,4951
2848,76201
2849,156719
2850,156718
2851,58323
2852,58322
2853,161828
2854,161829
2855,58321
2856,77386
2857,33090
2858,4729
2859,58368
2860,3
2861,6502
2862,6497
2863,58320
2864,19908
2865,58319
2866,157039
2867,142325
2868,76208
2869,161901
2870,66825
2871,35062
2872,45672
2873,58379
2874,6379
2875,66831
2876,66833
2877,19290
2878,99616
2879,99615
2880,3577
2881,66844
2882,66845
2883,66846
2884,66847
2885,6488
2886,8280
2887,20975
2888,68018
2889,4147
2890,82769
2891,6479
2892,15677
2893,8584
2894,15679
2895,6498
2896,7219
2897,7218
2898,475
2899,476
2900,3685
2901,3686
2902,43893
2903,43894
2904,43895
2905,43896
2906,43897
2907,336
2908,6499
2909,6500
2910,34340
2911,2
2912,572
2913,4
2914,63836
2915,6602
2916,6603
2917,98471
2918,105928
2919,114572
2920,3675
2921,17050
2922,112118
2923,132296
2924,132298
2925,130793
2926,142224
2927,142225
2928,142226
2929,132609
2930,142227
2931,142228
2932,142229
2933,142230
2934,142231
2935,142232
2936,8613
2937,9977
2938,8550
2939,6560
2940,3677
2941,215584
2942,225618
2943,216416
2944,258899
2945,259844
2946,225619
2947,223573
2948,9858
2949,8546
2950,210643
2951,213877
2952,8549
2953,281099
2954,337947
2955,39934
2956,343415
2957,343417
2958,343419
2959,343420
2960,343421
2961,10034
2962,343405
2963,208521
2964,164249
2965,208525
2966,208524
2967,208522
2968,208523
2969,208526
2970,208527
2971,9072
2972,164234
2973,164235
2974,164237
2975,157233
2976,164238
2977,59862
2978,164251
2979,164250
2980,164259
2981,164257
2982,164255
2983,156837
2984,175351
2985,98859
2986,175348
2987,175347
2988,175350
2989,175349
2990,175353
2991,175352
2992,164260
2993,164261
2994,156835
2995,194634
2996,194638
2997,194639
2998,194635
2999,194636
3000,194637
3001,156844
3002,164262
3003,164263
3004,164265
3005,164264
3006,194689
3007,194690
3008,164329
3009,164330
3010,164331
3011,164333
3012,164332
3013,194710
3014,194709
3015,194125
3016,194711
3017,73551
3018,164335
3019,164337
3020,164336
3021,194716
3022,153977
3023,164338
3024,164339
3025,73545
3026,263546
3027,263544
3028,263545
3029,263547
3030,224811
3031,263549
3032,158873
3033,263548
3034,164340
3035,164341
3036,164343
3037,164342
3038,144659
3039,194786
3040,194785
3041,194789
3042,194787
3043,194788
3044,164360
3045,145421
3046,164361
3047,164362
3048,99921
3049,224795
3050,72917
3051,165551
3052,194791
3053,194793
3054,100170
3055,140947
3056,164363
3057,164364
3058,164365
3059,194847
3060,194848
3061,101337
3062,249027
3063,192335
3064,192336
3065,192337
3066,179802
3067,77935
3068,179800
3069,162927
3070,179801
3071,179799
3072,164574
3073,164572
3074,110872
3075,144291
3076,31860
3077,144295
3078,59838
3079,164577
3080,207383
3081,221698
3082,5
3083,2812
3084,76200
3085,78527
3086,78528
3087,76303
3088,76231
3089,175316
3090,76191
3091,76192
3092,76193
3093,11850
3094,6496
3095,6495
3096,11847
3097,53808
3098,67283
3099,67284
3100,8525
3101,51681
3102,6443
3103,1104
3104,8160
3105,55611
3106,55612
3107,55613
3108,98911
3109,3562
3110,9856
3111,93223
3112,107482
3113,16511
3114,130794
3115,226264
3116,223575
3117,16512
3118,9877
3119,16893
3120,215376
3121,9865
3122,223243
3123,110759
3124,10020
3125,136145
3126,220214
3127,220465
3128,87276
3129,247421
3130,217436
3131,62467
3132,9864
3133,103690
3134,9876
3135,338334
3136,130974
3137,221905
3138,223938
3139,342619
3140,337949
3141,100595
3142,5001
3143,206017
3144,263380
3145,229943
3146,263379
3147,263381
3148,4211
3149,100596
3150,205481
3151,100592
3152,280941
3153,4993
3154,18753
3155,104453
3156,204535
3157,204534
3158,204536
3159,204537
3160,35366
3161,36692
3162,100597
3163,104450
3164,104454
3165,100601
3166,100602
3167,231061
3168,231060
3169,190586
3170,190585
3171,190587
3172,190588
3173,190589
3174,42270
3175,48030
3176,205853
3177,231050
3178,205572
3179,231051
3180,231052
3181,100603
3182,100604
3183,99359
3184,231045
3185,231048
3186,231046
3187,231047
3188,35421
3189,100189
3190,231054
3191,102264
3192,231056
3193,231055
3194,231053
3195,99435
3196,231057
3197,99370
3198,42269
3199,99384
3200,222120
3201,231058
3202,231059
3203,99382
3204,99383
3205,231044
3206,162583
3207,71505
3208,132451
3209,162584
3210,99364
3211,71072
3212,71073
3213,104306
3214,163670
3215,71495
3216,71496
3217,58926
3218,173419
3219,19145
3220,71497
3221,173421
3222,19165
3223,71498
3224,173423
3225,99442
3226,71499
3227,71500
3228,173422
3229,20193
3230,104963
3231,173417
3232,173418
3233,99437
3234,71501
3235,173415
3236,173416
3237,298200
3238,298201
3239,71502
3240,71503
3241,90730
3242,71504
3243,90728
3244,12065
3245,235038
3246,274603
3247,274602
3248,275
3249,33313
3250,33315
3251,114
3252,33312
3253,13200
3254,231043
3255,18426
3256,33314
3257,11942
3258,207549
3259,9524
3260,231041
3261,231042
3262,115
3263,75513
3264,116
3265,21789
3266,3492
3267,40283
3268,62790
3269,5958
3270,2415
3271,200869
3272,200689
3273,138669
3274,20399
3275,297328
3276,297329
3277,58928
3278,266781
3279,266613
3280,260804
3281,103713
3282,266615
3283,168824
3284,274604
3285,33310
3286,33311
3287,1149
3288,5955
3289,45499
3290,22427
3291,22404
3292,51743
3293,40436
3294,62839
3295,40595
3296,200870
3297,244455
3298,5953
3299,40649
3300,324582
3301,355316
3302,102681
3303,102682
3304,191446
3305,191449
3306,191451
3307,18663
3308,102650
3309,102651
3310,191452
3311,191453
3312,102656
3313,191454
3314,26343
3315,48034
3316,191458
3317,191455
3318,191456
3319,191457
3320,102683
3321,191459
3322,191460
3323,191461
3324,191462
3325,102684
3326,102685
3327,102686
3328,191463
3329,297878
3330,297879
3331,102687
3332,191471
3333,102688
3334,191464
3335,191442
3336,102657
3337,34411
3338,191470
3339,191469
3340,48032
3341,191468
3342,104623
3343,102689
3344,99567
3345,191467
3346,191465
3347,191466
3348,72885
3349,70768
3350,72882
3351,191482
3352,191480
3353,191436
3354,191483
3355,191481
3356,70769
3357,73687
3358,100190
3359,100191
3360,264795
3361,264794
3362,297901
3363,297903
3364,297902
3365,88819
3366,162576
3367,162577
3368,102624
3369,162578
3370,99387
3371,99385
3372,224584
3373,224585
3374,103297
3375,224582
3376,99386
3377,191538
3378,191537
3379,38293
3380,191535
3381,191536
3382,71506
3383,84493
3384,173296
3385,103809
3386,71507
3387,163814
3388,71508
3389,71509
3390,162582
3391,115336
3392,103779
3393,71510
3394,158233
3395,158234
3396,35470
3397,103808
3398,103560
3399,247397
3400,130412
3401,102774
3402,247398
3403,71511
3404,71512
3405,247395
3406,247393
3407,247394
3408,247396
3409,71513
3410,71514
3411,71515
3412,7375
3413,71516
3414,77378
3415,162774
3416,162775
3417,71517
3418,71518
3419,162773
3420,71519
3421,71520
3422,136505
3423,71521
3424,92696
3425,92697
3426,8411
3427,13882
3428,92694
3429,173117
3430,77757
3431,8413
3432,95868
3433,202219
3434,202218
3435,71522
3436,3852
3437,202217
3438,88938
3439,97819
3440,11978
3441,8410
3442,97820
3443,11969
3444,49511
3445,11965
3446,92692
3447,340
3448,77725
3449,77724
3450,477
3451,954
3452,43898
3453,43899
3454,88966
3455,139617
3456,15272
3457,574
3458,64565
3459,49388
3460,575
3461,576
3462,3837
3463,16478
3464,19603
3465,17131
3466,952
3467,124122
3468,2637
3469,124123
3470,30118
3471,102421
3472,79988
3473,254997
3474,126731
3475,12182
3476,338916
3477,308060
3478,72873
3479,72875
3480,72876
3481,72874
3482,136236
3483,8400
3484,97120
3485,247399
3486,247400
3487,276104
3488,318725
3489,318722
3490,318720
3491,318721
3492,4948
3493,318718
3494,318719
3495,87778
3496,95870
3497,95872
3498,28058
3499,95873
3500,16482
3501,348948
3502,95869
3503,95871
3504,40683
3505,197129
3506,20461
3507,87419
3508,97826
3509,953
3510,87441
3511,87442
3512,87443
3513,344
3514,3833
3515,52362
3516,341
3517,52363
3518,3834
3519,3835
3520,3836
3521,3847
3522,110902
3523,124125
3524,12194
3525,123866
3526,240909
3527,182007
3528,238057
3529,248074
3530,254998
3531,3700
3532,334278
3533,338917
3534,338919
3535,338918
3536,103052
3537,103053
3538,148079
3539,191872
3540,223578
3541,103055
3542,103056
3543,103057
3544,263412
3545,36716
3546,174505
3547,174506
3548,263413
3549,103059
3550,103060
3551,98590
3552,174504
3553,46907
3554,15812
3555,103061
3556,174502
3557,15781
3558,103058
3559,15796
3560,74130
3561,212197
3562,212196
3563,103051
3564,103054
3565,185021
3566,15798
3567,202559
3568,103048
3569,15807
3570,15790
3571,102976
3572,162152
3573,15772
3574,88840
3575,162575
3576,20284
3577,100192
3578,97666
3579,261617
3580,4051
3581,15797
3582,15788
3583,162153
3584,100193
3585,100194
3586,99389
3587,15713
3588,162580
3589,99390
3590,15715
3591,15710
3592,99388
3593,162581
3594,15694
3595,162574
3596,71284
3597,115337
3598,239885
3599,71281
3600,71283
3601,375540
3602,375539
3603,71282
3604,71280
3605,71278
3606,160892
3607,71279
3608,160891
3609,308927
3610,28261
3611,239884
3612,73744
3613,162033
3614,71554
3615,162032
3616,245159
3617,98018
3618,71555
3619,30692
3620,15712
3621,307084
3622,35814
3623,65901
3624,160644
3625,160643
3626,245165
3627,245163
3628,245160
3629,245164
3630,245161
3631,245162
3632,245157
3633,245158
3634,185087
3635,132471
3636,71556
3637,76934
3638,160473
3639,71557
3640,76930
3641,132558
3642,162396
3643,71559
3644,77376
3645,251472
3646,251473
3647,20465
3648,222640
3649,222641
3650,71560
3651,71561
3652,245031
3653,245033
3654,245032
3655,13458
3656,48038
3657,92706
3658,17708
3659,245002
3660,224456
3661,71562
3662,163450
3663,228640
3664,228641
3665,67246
3666,228642
3667,228639
3668,25595
3669,22657
3670,224420
3671,224421
3672,22661
3673,128257
3674,224423
3675,224422
3676,15880
3677,22659
3678,12055
3679,224455
3680,162364
3681,478
3682,12058
3683,22656
3684,22658
3685,22660
3686,581
3687,92700
3688,173207
3689,173208
3690,82028
3691,479
3692,92701
3693,577
3694,583
3695,582
3696,580
3697,579
3698,578
3699,19206
3700,110408
3701,101447
3702,110411
3703,122110
3704,66350
3705,19274
3706,126839
3707,92705
3708,117545
3709,279
3710,19567
3711,240124
3712,213116
3713,282022
3714,244962
3715,19763
3716,310327
3717,338436
3718,290875
3719,59045
3720,290856
3721,290857
3722,290858
3723,132555
3724,384006
3725,384007
3726,300600
3727,384008
3728,33277
3729,251464
3730,245107
3731,105172
3732,251503
3733,245118
3734,153937
3735,49808
3736,245009
3737,245004
3738,245005
3739,245007
3740,15483
3741,224430
3742,224433
3743,224436
3744,363662
3745,363666
3746,363665
3747,363664
3748,363663
3749,224424
3750,224425
3751,25591
3752,12063
3753,224427
3754,224428
3755,224426
3756,224429
3757,25590
3758,224448
3759,224447
3760,202129
3761,224453
3762,224449
3763,224452
3764,4716
3765,25601
3766,224462
3767,128252
3768,224461
3769,224459
3770,224460
3771,19267
3772,224457
3773,19228
3774,224458
3775,8243
3776,8242
3777,169192
3778,288512
3779,224463
3780,224464
3781,8237
3782,8238
3783,8241
3784,8239
3785,144667
3786,144668
3787,144666
3788,19272
3789,19876
3790,2428
3791,151786
3792,151785
3793,110409
3794,110410
3795,20058
3796,135447
3797,102163
3798,102160
3799,48036
3800,102598
3801,237448
3802,328314
3803,328315
3804,236249
3805,102599
3806,109425
3807,224577
3808,224576
3809,102600
3810,102601
3811,202235
3812,203721
3813,204603
3814,102582
3815,102602
3816,204602
3817,204601
3818,204604
3819,102603
3820,102604
3821,202236
3822,202237
3823,102159
3824,36670
3825,64574
3826,202138
3827,202137
3828,74178
3829,4975
3830,102605
3831,202135
3832,104698
3833,100195
3834,100196
3835,90984
3836,202136
3837,23344
3838,74180
3839,202144
3840,23343
3841,202140
3842,202142
3843,202141
3844,202143
3845,23342
3846,41788
3847,202145
3848,202146
3849,7394
3850,202147
3851,202148
3852,99391
3853,99392
3854,76866
3855,202149
3856,202150
3857,64573
3858,71563
3859,100536
3860,202152
3861,202156
3862,202157
3863,71564
3864,36334
3865,202158
3866,160650
3867,202162
3868,71565
3869,64578
3870,158285
3871,71567
3872,168510
3873,74185
3874,97586
3875,17603
3876,160656
3877,36452
3878,8217
3879,21313
3880,99194
3881,71569
3882,160646
3883,7378
3884,160653
3885,160654
3886,23341
3887,160647
3888,160655
3889,4718
3890,71570
3891,160645
3892,160648
3893,160649
3894,148083
3895,160651
3896,160652
3897,8375
3898,63187
3899,148082
3900,19198
3901,147860
3902,8374
3903,10835
3904,131879
3905,16496
3906,147511
3907,17728
3908,148084
3909,148087
3910,148086
3911,148088
3912,29543
3913,281
3914,92607
3915,148095
3916,147512
3917,148098
3918,148097
3919,8376
3920,148089
3921,19199
3922,8372
3923,8373
3924,349
3925,70100
3926,70099
3927,8377
3928,148102
3929,148103
3930,8354
3931,17600
3932,282
3933,8356
3934,526
3935,8339
3936,524
3937,8312
3938,84326
3939,70101
3940,525
3941,44058
3942,41425
3943,2935
3944,1166
3945,4243
3946,4248
3947,4245
3948,4252
3949,41277
3950,4255
3951,1158
3952,121965
3953,4680
3954,4244
3955,27215
3956,252281
3957,262859
3958,335034
3959,2936
3960,344450
3961,315009
3962,41356
3963,225912
3964,18441
3965,229053
3966,229043
3967,147510
3968,147842
3969,147843
3970,147844
3971,147845
3972,147846
3973,147847
3974,147848
3975,147850
3976,147849
3977,16497
3978,1164
3979,147859
3980,71480
3981,147861
3982,147863
3983,147862
3984,132569
3985,151750
3986,151747
3987,151748
3988,151749
3989,147465
3990,27209
3991,147933
3992,45443
3993,45332
3994,99193
3995,8418
3996,147934
3997,91946
3998,97900
3999,147936
4000,167949
4001,41266
4002,41150
4003,21497
4004,147937
4005,21312
4006,151741
4007,21310
4008,147938
4009,21311
4010,168238
4011,168237
4012,100624
4013,100625
4014,100626
4015,100622
4016,100623
4017,100620
4018,100621
4019,198795
4020,198494
4021,100618
4022,100619
4023,198797
4024,273487
4025,74218
4026,273485
4027,100617
4028,76877
4029,249469
4030,273490
4031,100616
4032,273491
4033,100614
4034,100615
4035,156216
4036,4698
4037,139134
4038,100613
4039,74215
4040,100199
4041,10855
4042,156213
4043,156214
4044,156215
4045,100198
4046,100200
4047,156211
4048,156212
4049,99305
4050,99394
4051,99393
4052,36343
4053,156181
4054,10854
4055,156184
4056,156185
4057,156186
4058,156187
4059,99303
4060,99304
4061,156188
4062,33302
4063,156189
4064,156190
4065,156191
4066,156192
4067,156193
4068,156194
4069,156195
4070,99276
4071,17740
4072,104676
4073,156196
4074,156197
4075,156198
4076,72303
4077,156199
4078,156200
4079,246760
4080,10857
4081,99277
4082,160549
4083,10853
4084,156201
4085,156202
4086,156203
4087,72302
4088,156204
4089,4192
4090,154879
4091,154880
4092,8408
4093,6414
4094,4727
4095,72292
4096,72293
4097,72294
4098,33306
4099,72295
4100,72296
4101,162477
4102,72298
4103,72300
4104,72301
4105,72304
4106,92594
4107,94424
4108,198734
4109,45334
4110,154878
4111,9385
4112,9386
4113,9387
4114,9388
4115,9389
4116,28275
4117,154877
4118,92595
4119,57414
4120,92596
4121,19665
4122,92597
4123,8311
4124,8552
4125,1175
4126,8553
4127,45333
4128,4279
4129,2631
4130,96007
4131,96008
4132,56468
4133,96010
4134,30586
4135,96009
4136,44066
4137,529
4138,8309
4139,43
4140,8310
4141,8251
4142,57336
4143,104310
4144,144215
4145,144217
4146,43516
4147,44061
4148,43989
4149,144216
4150,530
4151,44065
4152,44064
4153,44067
4154,44063
4155,44062
4156,6444
4157,4758
4158,4763
4159,4760
4160,4764
4161,6421
4162,9381
4163,22299
4164,3738
4165,22301
4166,22300
4167,20455
4168,22304
4169,22297
4170,16070
4171,22302
4172,22303
4173,57222
4174,131384
4175,71667
4176,161268
4177,131723
4178,110190
4179,161756
4180,58073
4181,131878
4182,275160
4183,1168
4184,283758
4185,283792
4186,283793
4187,20393
4188,248976
4189,151424
4190,283616
4191,165903
4192,1171
4193,231996
4194,9395
4195,359806
4196,359811
4197,359815
4198,328652
4199,246770
4200,246767
4201,164973
4202,164974
4203,246772
4204,246774
4205,246773
4206,274344
4207,274363
4208,274364
4209,232899
4210,274346
4211,274347
4212,10851
4213,165295
4214,98827
4215,10852
4216,133171
4217,133172
4218,133173
4219,72853
4220,72854
4221,72855
4222,10848
4223,1186
4224,72850
4225,72846
4226,72848
4227,72851
4228,72847
4229,72852
4230,56469
4231,72849
4232,9338
4233,9339
4234,53739
4235,8250
4236,8252
4237,9382
4238,20397
4239,151973
4240,57825
4241,161650
4242,57879
4243,249326
4244,165179
4245,151614
4246,57268
4247,249199
4248,167026
4249,56463
4250,248971
4251,151991
4252,99396
4253,15436
4254,99397
4255,71123
4256,99395
4257,71575
4258,15422
4259,71579
4260,15427
4261,162563
4262,71580
4263,36430
4264,15418
4265,132512
4266,274312
4267,4969
4268,71581
4269,275450
4270,275451
4271,71122
4272,71584
4273,71582
4274,71583
4275,275013
4276,59246
4277,275014
4278,275015
4279,71585
4280,13201
4281,275016
4282,71586
4283,4743
4284,196599
4285,196600
4286,196601
4287,355
4288,196071
4289,196072
4290,196602
4291,137213
4292,273969
4293,273970
4294,273971
4295,71587
4296,92735
4297,245761
4298,79925
4299,71588
4300,245760
4301,173116
4302,109864
4303,15665
4304,275018
4305,275017
4306,15661
4307,15663
4308,15669
4309,275019
4310,289552
4311,79910
4312,289554
4313,94616
4314,65852
4315,480
4316,46
4317,586
4318,22022
4319,973
4320,65853
4321,65854
4322,65855
4323,13748
4324,6291
4325,13754
4326,13753
4327,13752
4328,65725
4329,13755
4330,482
4331,481
4332,483
4333,357
4334,57078
4335,94617
4336,584
4337,585
4338,73765
4339,588
4340,8935
4341,107441
4342,590
4343,56230
4344,6290
4345,109863
4346,13744
4347,94567
4348,219754
4349,12077
4350,56687
4351,222002
4352,227363
4353,218272
4354,227364
4355,231149
4356,222003
4357,213094
4358,231151
4359,231152
4360,231154
4361,283245
4362,231153
4363,348794
4364,231150
4365,8637
4366,2416
4367,11189
4368,11863
4369,26773
4370,53858
4371,53856
4372,53857
4373,11931
4374,11770
4375,53765
4376,53879
4377,53880
4378,11771
4379,53764
4380,53773
4381,35155
4382,11742
4383,53883
4384,11746
4385,11188
4386,53889
4387,53888
4388,53871
4389,11747
4390,11734
4391,53891
4392,53759
4393,11219
4394,4581
4395,53756
4396,53895
4397,53754
4398,11737
4399,53870
4400,57219
4401,53896
4402,53901
4403,53897
4404,53899
4405,15151
4406,11727
4407,57504
4408,55005
4409,54688
4410,53875
4411,53877
4412,53874
4413,53876
4414,53878
4415,7430
4416,7431
4417,7369
4418,54684
4419,54683
4420,54685
4421,7429
4422,7426
4423,175615
4424,53851
4425,175617
4426,33517
4427,54680
4428,54682
4429,53853
4430,54681
4431,7427
4432,175619
4433,175620
4434,38344
4435,53852
4436,53854
4437,286
4438,19135
4439,4966
4440,175621
4441,57502
4442,54057
4443,55443
4444,7370
4445,7365
4446,7482
4447,7478
4448,7481
4449,7367
4450,7368
4451,63114
4452,299916
4453,299917
4454,175712
4455,182705
4456,9828
4457,7366
4458,6288
4459,298335
4460,60138
4461,7402
4462,6580
4463,53788
4464,7362
4465,53784
4466,53787
4467,7363
4468,78115
4469,78114
4470,78116
4471,51573
4472,3545
4473,54904
4474,8532
4475,58643
4476,7359
4477,78113
4478,7358
4479,7360
4480,484
4481,8528
4482,8529
4483,8530
4484,7356
4485,8531
4486,485
4487,2478
4488,7408
4489,591
4490,592
4491,593
4492,594
4493,595
4494,597
4495,598
4496,6757
4497,109933
4498,119863
4499,131119
4500,3383
4501,246116
4502,144921
4503,227454
4504,54004
4505,257676
4506,19105
4507,12045
4508,8978
4509,259933
4510,295580
4511,81621
4512,109357
4513,342544
4514,39332
4515,215946
4516,97525
4517,53777
4518,53781
4519,53760
4520,116438
4521,298337
4522,298336
4523,9017
4524,53746
4525,1199
4526,106039
4527,53762
4528,246521
4529,8972
4530,139415
4531,3552
4532,11987
4533,274842
4534,274843
4535,274844
4536,12040
4537,58645
4538,58644
4539,9016
4540,138008
4541,138009
4542,7327
4543,7406
4544,138006
4545,138007
4546,199
4547,81171
4548,9362
4549,26326
4550,138049
4551,7407
4552,138050
4553,7409
4554,6633
4555,6636
4556,6640
4557,119295
4558,112252
4559,119864
4560,131118
4561,131116
4562,227456
4563,9263
4564,109386
4565,227455
4566,257677
4567,8830
4568,338949
4569,80691
4570,340980
4571,340981
4572,130397
4573,342545
4574,342546
4575,20061
4576,9832
4577,337462
4578,104130
4579,104131
4580,104129
4581,222183
4582,222184
4583,104132
4584,222165
4585,222166
4586,104134
4587,104133
4588,222126
4589,104135
4590,36245
4591,52102
4592,222167
4593,222102
4594,222169
4595,104136
4596,222172
4597,36713
4598,104137
4599,37992
4600,204540
4601,222095
4602,104138
4603,222094
4604,104139
4605,4212
4606,222100
4607,222101
4608,104114
4609,104140
4610,104141
4611,204541
4612,222082
4613,104520
4614,106053
4615,35358
4616,74900
4617,222087
4618,222089
4619,104115
4620,104116
4621,222086
4622,222088
4623,36239
4624,104117
4625,205186
4626,4649
4627,36214
4628,222092
4629,104118
4630,208545
4631,222107
4632,222108
4633,262912
4634,104119
4635,222075
4636,222074
4637,104120
4638,4056
4639,34353
4640,91064
4641,222128
4642,222127
4643,222129
4644,104102
4645,104103
4646,104104
4647,222125
4648,18749
4649,65269
4650,104524
4651,162789
4652,222124
4653,100220
4654,104105
4655,222121
4656,104522
4657,222122
4658,222123
4659,100221
4660,4570
4661,104525
4662,215486
4663,215487
4664,100224
4665,215485
4666,100227
4667,100228
4668,205193
4669,205192
4670,100231
4671,100233
4672,100234
4673,205185
4674,205187
4675,65268
4676,19016
4677,205189
4678,20070
4679,205188
4680,205190
4681,65265
4682,205191
4683,163777
4684,170692
4685,71591
4686,104427
4687,99404
4688,207791
4689,162080
4690,71590
4691,99401
4692,170727
4693,71589
4694,35523
4695,71592
4696,19127
4697,162082
4698,38347
4699,71593
4700,44652
4701,71594
4702,224481
4703,71595
4704,224479
4705,19163
4706,224480
4707,71596
4708,14012
4709,163781
4710,163779
4711,163780
4712,215504
4713,8837
4714,162081
4715,14037
4716,216312
4717,9700
4718,77375
4719,303893
4720,30794
4721,71597
4722,222509
4723,4024
4724,16690
4725,49104
4726,222502
4727,298340
4728,30791
4729,30792
4730,30793
4731,31604
4732,9728
4733,90636
4734,90637
4735,31605
4736,3495
4737,9721
4738,30777
4739,216218
4740,8223
4741,8838
4742,359
4743,8839
4744,51175
4745,51174
4746,8222
4747,12604
4748,51437
4749,30858
4750,12080
4751,486
4752,487
4753,8543
4754,8544
4755,6286
4756,535
4757,2075
4758,2072
4759,2076
4760,202
4761,3580
4762,2073
4763,2070
4764,2074
4765,2071
4766,3342
4767,70810
4768,3357
4769,3344
4770,109813
4771,127680
4772,136302
4773,257192
4774,3350
4775,60840
4776,339077
4777,339078
4778,332733
4779,338969
4780,336459
4781,332731
4782,222168
4783,106052
4784,222104
4785,222105
4786,222106
4787,222103
4788,74898
4789,222134
4790,222135
4791,262911
4792,262913
4793,262914
4794,222079
4795,222081
4796,91061
4797,104694
4798,222131
4799,222130
4800,224556
4801,224557
4802,224558
4803,224568
4804,224565
4805,224561
4806,224639
4807,224640
4808,224641
4809,224642
4810,104697
4811,224711
4812,224712
4813,222427
4814,216077
4815,224714
4816,222428
4817,230129
4818,230131
4819,230132
4820,230133
4821,169211
4822,170725
4823,222285
4824,173277
4825,9701
4826,215419
4827,215418
4828,215417
4829,215416
4830,170803
4831,16693
4832,222306
4833,173276
4834,173275
4835,173274
4836,215503
4837,222304
4838,216319
4839,167554
4840,19887
4841,216322
4842,216320
4843,216323
4844,222303
4845,49119
4846,173273
4847,216311
4848,169670
4849,216329
4850,216330
4851,32841
4852,222311
4853,137210
4854,222312
4855,203736
4856,358
4857,203771
4858,216308
4859,3345
